Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;Totalt;22372;100;24;24;0;352;98,43;20271;1749;462;340;815;132;122;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;1;2351;100;24;24;0;25;98,94;2204;122;31;73;11;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;2;2748;100;24;24;0;75;97,27;2278;395;22;74;274;25;21;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;3;7486;100;24;24;0;1;99,99;7301;184;72;89;12;11;11;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;4;6705;100;24;24;0;268;96;5779;658;221;96;284;57;50;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;6;3235;100;24;24;0;0;100;2849;386;111;56;214;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;Totalt i retning Hamna;9837;100;24;24;0;28;99,72;9505;304;103;160;23;18;18;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;Totalt i retning Langnestunnelen;12688;100;24;24;0;341;97,31;10906;1441;354;228;772;87;76;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;Totalt;22525;100;24;24;0;369;98,36;20411;1745;457;388;795;105;94;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;1;1926;100;24;24;0;21;98,91;1859;46;19;23;1;3;2;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;2;2269;100;24;24;0;4;99,82;2044;221;12;12;187;10;8;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;3;7515;100;24;24;0;46;99,39;7379;90;30;37;14;9;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;4;6559;100;24;24;0;67;98,98;6064;428;113;57;214;44;38;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;6;2647;100;24;24;0;0;100;2433;214;60;26;126;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;Totalt i retning Hamna;9439;100;24;24;0;66;99,3;9238;135;49;59;15;12;10;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;Totalt i retning Langnestunnelen;11477;100;24;24;0;72;99,37;10541;864;185;96;527;56;48;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;Totalt;20916;100;24;24;0;138;99,34;19779;999;234;155;542;68;58;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;1;1077;100;24;24;0;12;98,89;1039;26;7;9;5;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;2;532;100;24;24;0;1;99,81;388;143;4;11;119;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;3;2137;100;24;24;0;3;99,86;2092;42;16;17;5;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;4;2182;100;24;24;0;7;99,68;1956;219;23;17;168;11;11;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;6;961;100;24;24;0;0;100;802;159;28;15;115;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;Totalt i retning Hamna;3215;100;24;24;0;16;99,5;3131;68;23;26;10;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;Totalt i retning Langnestunnelen;3674;100;24;24;0;7;99,81;3146;521;55;43;402;21;21;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;Totalt;6889;100;24;24;0;23;99,67;6277;589;78;69;412;30;30;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;1;2337;100;24;24;0;30;98,72;2190;117;38;46;13;20;18;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;2;2753;100;24;24;0;79;97,13;2213;461;37;87;296;41;38;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;3;6908;100;24;24;0;4;99,94;6691;213;79;97;12;25;23;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;4;6577;100;24;24;0;227;96,55;5654;696;237;116;275;68;61;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;6;2932;100;24;24;0;0;100;2555;377;98;57;214;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;Totalt i retning Hamna;9244;100;24;24;0;35;99,62;8881;328;116;143;25;44;41;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;Totalt i retning Langnestunnelen;12263;100;24;24;0;305;97,51;10422;1536;373;260;785;118;107;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;Totalt;21507;100;24;24;0;340;98,42;19303;1864;489;403;810;162;148;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;1;2375;100;24;24;0;21;99,12;2236;118;43;44;19;12;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;2;2675;100;24;24;0;69;97,42;2206;400;31;53;285;31;21;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;3;6574;100;24;24;0;3;99,95;6396;175;62;88;9;16;16;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;4;6149;100;24;24;0;233;96,21;5224;692;234;113;272;73;65;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;6;2870;100;24;24;0;0;100;2494;376;92;58;223;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;Totalt i retning Hamna;8952;100;24;24;0;24;99,73;8631;297;107;133;29;28;28;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;Totalt i retning Langnestunnelen;11691;100;24;24;0;302;97,42;9925;1464;355;223;779;107;89;18
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;Totalt;20643;100;24;24;0;326;98,42;18556;1761;462;356;808;135;117;18
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;1;2382;100;24;24;0;30;98,74;2241;111;35;44;21;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;2;2611;100;24;24;0;103;96,06;2104;404;39;71;270;24;20;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;3;6993;100;24;24;0;4;99,94;6784;205;68;109;13;15;14;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;4;6526;100;24;24;0;229;96,49;5605;692;247;96;286;63;61;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;6;3018;100;24;24;0;0;100;2612;406;113;61;227;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;Totalt i retning Hamna;9373;100;24;24;0;34;99,64;9025;314;102;152;34;26;24;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;Totalt i retning Langnestunnelen;12157;100;24;24;0;332;97,27;10321;1504;400;229;783;92;86;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;Totalt;21530;100;24;24;0;366;98,3;19346;1818;502;381;817;118;110;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;1;2462;100;24;24;0;39;98,42;2308;115;42;49;11;13;12;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;2;2666;100;24;24;0;80;97;2177;409;23;77;286;23;20;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;3;7309;100;24;24;0;5;99,93;7108;196;64;109;10;13;13;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;4;6878;100;24;24;0;238;96,54;5881;759;269;135;294;61;55;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;6;3217;100;24;24;0;1;99,97;2829;387;104;63;213;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;Totalt i retning Hamna;9773;100;24;24;0;45;99,54;9416;312;107;158;21;26;25;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;Totalt i retning Langnestunnelen;12759;100;24;24;0;318;97,51;10887;1554;395;275;793;91;82;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;Totalt;22532;100;24;24;0;363;98,39;20303;1866;502;433;814;117;107;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;1;2372;100;24;24;0;25;98,95;2260;87;35;32;9;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;2;2934;100;24;24;0;97;96,69;2427;410;45;58;280;27;26;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;3;7782;100;24;24;0;4;99,95;7556;222;75;121;12;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;4;6901;100;24;24;0;287;95,84;5893;721;246;118;278;79;64;15
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;6;3417;100;24;24;0;1;99,97;3019;397;106;75;214;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;Totalt i retning Hamna;10160;100;24;24;0;34;99,67;9817;309;109;154;22;24;23;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;Totalt i retning Langnestunnelen;13246;100;24;24;0;380;97,13;11338;1528;398;250;771;109;93;16
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;Totalt;23406;100;24;24;0;414;98,23;21155;1837;507;404;793;133;116;17
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;1;2122;100;24;24;0;16;99,25;2052;54;20;24;5;5;4;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;2;2258;100;24;24;0;10;99,56;2040;208;12;20;170;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;3;7565;100;24;24;0;31;99,59;7436;98;38;41;10;9;7;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;4;6656;100;24;24;0;92;98,62;6118;446;134;57;223;32;29;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;6;2872;100;24;24;0;0;100;2645;227;53;36;137;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;Totalt i retning Hamna;9681;100;24;24;0;45;99,54;9486;150;58;63;15;14;11;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;Totalt i retning Langnestunnelen;11792;100;24;24;0;104;99,12;10805;883;199;115;530;39;35;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;Totalt;21473;100;24;24;0;149;99,31;20291;1033;257;178;545;53;46;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;1;936;100;24;24;0;23;97,54;901;12;3;6;1;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;2;495;100;24;24;0;0;100;356;139;2;4;129;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;3;1717;100;24;24;0;1;99,94;1695;21;12;3;5;1;0;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;4;1899;100;24;24;0;2;99,89;1688;209;33;15;157;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;6;851;100;24;24;0;0;100;713;138;23;1;113;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;Totalt i retning Hamna;2653;100;24;24;0;24;99,1;2596;33;15;9;6;3;2;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;Totalt i retning Langnestunnelen;3245;100;24;24;0;2;99,94;2757;486;58;20;399;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;Totalt;5898;100;24;24;0;26;99,56;5353;519;73;29;405;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;1;1274;100;24;24;0;21;98,35;1220;33;11;10;7;5;4;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;2;557;100;24;24;0;0;100;423;134;3;10;114;7;6;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;3;1977;100;24;24;0;2;99,9;1943;32;9;14;3;6;5;1
