Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning Sentrum;4627;100,0;24;24;0;0;100,00;4479;148;62;51;25;10;8;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt;9546;100,0;24;24;0;0;100,00;9292;254;100;91;47;16;14;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;1;3590;100,0;24;24;0;1;99,97;3463;126;66;22;29;9;8;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;2;3382;100,0;24;24;0;0;100,00;3280;102;36;25;29;12;12;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Kvaløya;3382;100,0;24;24;0;0;100,00;3280;102;36;25;29;12;12;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Sentrum;3590;100,0;24;24;0;1;99,97;3463;126;66;22;29;9;8;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt;6972;100,0;24;24;0;1;99,99;6743;228;102;47;58;21;20;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;1;7831;100,0;24;24;0;2;99,97;7064;765;269;278;151;67;65;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;2;7826;100,0;24;24;0;0;100,00;7222;604;152;267;134;51;51;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Kvaløya;7827;100,0;24;24;0;0;100,00;7223;604;152;267;134;51;51;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Sentrum;7830;100,0;24;24;0;2;99,97;7063;765;269;278;151;67;65;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt;15657;100,0;24;24;0;2;99,99;14286;1369;421;545;285;118;116;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;1;7582;100,0;24;24;0;0;100,00;6888;694;283;229;136;46;46;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;2;7664;100,0;24;24;0;0;100,00;7093;571;163;234;145;29;29;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Kvaløya;7660;100,0;24;24;0;0;100,00;7089;571;163;234;145;29;29;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Sentrum;7586;100,0;24;24;0;0;100,00;6892;694;283;229;136;46;46;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt;15246;100,0;24;24;0;0;100,00;13981;1265;446;463;281;75;75;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;1;7687;100,0;24;24;0;0;100,00;6992;695;292;220;138;45;42;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;2;7760;100,0;24;24;0;0;100,00;7220;540;159;213;137;31;31;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Kvaløya;7760;100,0;24;24;0;0;100,00;7220;540;159;213;137;31;31;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Sentrum;7687;100,0;24;24;0;0;100,00;6992;695;292;220;138;45;42;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt;15447;100,0;24;24;0;0;100,00;14212;1235;451;433;275;76;73;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;1;7973;100,0;24;24;0;0;100,00;7262;711;311;222;127;51;48;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;2;7995;100,0;24;24;0;0;100,00;7473;522;172;197;120;33;33;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Kvaløya;7995;100,0;24;24;0;0;100,00;7473;522;172;197;120;33;33;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Sentrum;7973;100,0;24;24;0;0;100,00;7262;711;311;222;127;51;48;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt;15968;100,0;24;24;0;0;100,00;14735;1233;483;419;247;84;81;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;1;6952;100,0;24;24;0;0;100,00;6319;633;266;199;126;42;41;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;2;7211;100,0;24;24;0;0;100,00;6706;505;151;191;140;23;23;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Kvaløya;7211;100,0;24;24;0;0;100,00;6706;505;151;191;140;23;23;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Sentrum;6952;100,0;24;24;0;0;100,00;6319;633;266;199;126;42;41;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt;14163;100,0;24;24;0;0;100,00;13025;1138;417;390;266;65;64;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;1;4883;100,0;24;24;0;0;100,00;4698;185;90;57;28;10;10;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;2;5178;100,0;24;24;0;0;100,00;5027;151;65;49;31;6;6;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Kvaløya;5177;100,0;24;24;0;0;100,00;5026;151;65;49;31;6;6;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Sentrum;4884;100,0;24;24;0;0;100,00;4699;185;90;57;28;10;10;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt;10061;100,0;24;24;0;0;100,00;9725;336;155;106;59;16;16;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;1;3725;100,0;24;24;0;0;100,00;3576;149;66;38;35;10;9;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;2;3518;100,0;24;24;0;0;100,00;3424;94;37;17;29;11;11;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Kvaløya;3518;100,0;24;24;0;0;100,00;3424;94;37;17;29;11;11;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Sentrum;3725;100,0;24;24;0;0;100,00;3576;149;66;38;35;10;9;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt;7243;100,0;24;24;0;0;100,00;7000;243;103;55;64;21;20;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;1;7955;100,0;24;24;0;1;99,99;7272;682;293;197;131;61;59;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;2;7853;100,0;24;24;0;1;99,99;7357;495;149;188;122;36;35;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Kvaløya;7850;100,0;24;24;0;0;100,00;7356;494;149;187;122;36;35;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Sentrum;7958;100,0;24;24;0;2;99,97;7273;683;293;198;131;61;59;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt;15808;100,0;24;24;0;2;99,99;14629;1177;442;385;253;97;94;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;1;7313;100,0;24;24;0;41;99,44;6630;642;291;189;115;47;46;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;2;7596;100,0;24;24;0;23;99,70;7109;464;142;175;122;25;24;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Kvaløya;7597;100,0;24;24;0;24;99,68;7109;464;142;175;122;25;24;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Sentrum;7312;100,0;24;24;0;40;99,45;6630;642;291;189;115;47;46;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt;14909;100,0;24;24;0;64;99,57;13739;1106;433;364;237;72;70;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;1;7933;100,0;24;24;0;0;100,00;7261;672;294;205;127;46;45;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;2;7903;100,0;24;24;0;0;100,00;7394;509;160;194;123;32;32;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Kvaløya;7903;100,0;24;24;0;0;100,00;7394;509;160;194;123;32;32;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Sentrum;7933;100,0;24;24;0;0;100,00;7261;672;294;205;127;46;45;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt;15836;100,0;24;24;0;0;100,00;14655;1181;454;399;250;78;77;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;1;8143;100,0;24;24;0;0;100,00;7518;625;240;212;134;39;36;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;2;8195;100,0;24;24;0;0;100,00;7680;515;158;204;121;32;32;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning Kvaløya;8195;100,0;24;24;0;0;100,00;7680;515;158;204;121;32;32;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning Sentrum;8143;100,0;24;24;0;0;100,00;7518;625;240;212;134;39;36;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt;16338;100,0;24;24;0;0;100,00;15198;1140;398;416;255;71;68;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;1;7568;100,0;24;24;0;0;100,00;6914;654;243;191;164;56;55;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;2;7917;100,0;24;24;0;0;100,00;7411;506;129;185;156;36;36;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning Kvaløya;7916;100,0;24;24;0;0;100,00;7410;506;129;185;156;36;36;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning Sentrum;7569;100,0;24;24;0;0;100,00;6915;654;243;191;164;56;55;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt;15485;100,0;24;24;0;0;100,00;14325;1160;372;376;320;92;91;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;1;4852;100,0;24;24;0;0;100,00;4682;170;85;47;28;10;8;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;2;5093;100,0;24;24;0;0;100,00;4966;127;47;42;31;7;7;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning Kvaløya;5094;100,0;24;24;0;0;100,00;4967;127;47;42;31;7;7;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning Sentrum;4851;100,0;24;24;0;0;100,00;4681;170;85;47;28;10;8;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt;9945;100,0;24;24;0;0;100,00;9648;297;132;89;59;17;15;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;1;3996;100,0;24;24;0;0;100,00;3852;144;64;29;38;13;12;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;2;3751;100,0;24;24;0;0;100,00;3654;97;30;23;29;15;15;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;Totalt i retning Kvaløya;3751;100,0;24;24;0;0;100,00;3654;97;30;23;29;15;15;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;Totalt i retning Sentrum;3996;100,0;24;24;0;0;100,00;3852;144;64;29;38;13;12;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;Totalt;7747;100,0;24;24;0;0;100,00;7506;241;94;52;67;28;27;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;1;8409;100,0;24;24;0;0;100,00;7656;753;283;227;158;85;81;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;2;8548;100,0;24;24;0;0;100,00;7970;578;168;212;146;52;50;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;Totalt i retning Kvaløya;8548;100,0;24;24;0;0;100,00;7970;578;168;212;146;52;50;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;Totalt i retning Sentrum;8409;100,0;24;24;0;0;100,00;7656;753;283;227;158;85;81;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-21T00:00+01:00;2022-02-22T00:00+01:00;2022-02-21;Totalt;16957;100,0;24;24;0;0;100,00;15626;1331;451;439;304;137;131;6
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;1;8107;100,0;24;24;0;0;100,00;7374;733;272;250;162;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;2;8148;100,0;24;24;0;0;100,00;7568;580;149;243;160;28;28;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;Totalt i retning Kvaløya;8146;100,0;24;24;0;0;100,00;7566;580;149;243;160;28;28;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;Totalt i retning Sentrum;8109;100,0;24;24;0;0;100,00;7376;733;272;250;162;49;46;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-22T00:00+01:00;2022-02-23T00:00+01:00;2022-02-22;Totalt;16255;100,0;24;24;0;0;100,00;14942;1313;421;493;322;77;74;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;1;8151;100,0;24;24;0;0;100,00;7469;682;298;214;126;44;44;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;2;8372;100,0;24;24;0;0;100,00;7811;561;163;200;148;50;50;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;Totalt i retning Kvaløya;8369;100,0;24;24;0;0;100,00;7808;561;163;200;148;50;50;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;Totalt i retning Sentrum;8154;100,0;24;24;0;0;100,00;7472;682;298;214;126;44;44;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-23T00:00+01:00;2022-02-24T00:00+01:00;2022-02-23;Totalt;16523;100,0;24;24;0;0;100,00;15280;1243;461;414;274;94;94;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;1;8322;100,0;24;24;0;1;99,99;7592;729;298;224;143;64;62;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;2;8317;100,0;24;24;0;0;100,00;7739;578;169;205;154;50;50;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;Totalt i retning Kvaløya;8361;100,0;24;24;0;0;100,00;7773;588;175;209;154;50;50;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;Totalt i retning Sentrum;8278;100,0;24;24;0;1;99,99;7558;719;292;220;143;64;62;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-24T00:00+01:00;2022-02-25T00:00+01:00;2022-02-24;Totalt;16639;100,0;24;24;0;1;99,99;15331;1307;467;429;297;114;112;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-25T00:00+01:00;2022-02-26T00:00+01:00;2022-02-25;1;7219;100,0;24;24;0;0;100,00;6636;583;244;176;129;34;34;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-25T00:00+01:00;2022-02-26T00:00+01:00;2022-02-25;2;7447;100,0;24;24;0;0;100,00;6956;491;157;176;135;23;23;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-25T00:00+01:00;2022-02-26T00:00+01:00;2022-02-25;Totalt i retning Kvaløya;7445;100,0;24;24;0;0;100,00;6954;491;157;176;135;23;23;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-25T00:00+01:00;2022-02-26T00:00+01:00;2022-02-25;Totalt i retning Sentrum;7221;100,0;24;24;0;0;100,00;6638;583;244;176;129;34;34;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-25T00:00+01:00;2022-02-26T00:00+01:00;2022-02-25;Totalt;14666;100,0;24;24;0;0;100,00;13592;1074;401;352;264;57;57;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;2022-02-26;1;4807;100,0;24;24;0;0;100,00;4635;172;80;53;30;9;8;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;2022-02-26;2;5104;100,0;24;24;0;0;100,00;4974;130;56;39;30;5;5;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;2022-02-26;Totalt i retning Kvaløya;5103;100,0;24;24;0;0;100,00;4973;130;56;39;30;5;5;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;2022-02-26;Totalt i retning Sentrum;4808;100,0;24;24;0;0;100,00;4636;172;80;53;30;9;8;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;2022-02-26;Totalt;9911;100,0;24;24;0;0;100,00;9609;302;136;92;60;14;13;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;2022-02-27;1;3458;100,0;24;24;0;0;100,00;3299;159;67;48;32;12;11;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;2022-02-27;2;3291;100,0;24;24;0;0;100,00;3178;113;31;39;28;15;12;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;2022-02-27;Totalt i retning Kvaløya;3293;100,0;24;24;0;0;100,00;3180;113;31;39;28;15;12;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;2022-02-27;Totalt i retning Sentrum;3456;100,0;24;24;0;0;100,00;3297;159;67;48;32;12;11;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;2022-02-27;Totalt;6749;100,0;24;24;0;0;100,00;6477;272;98;87;60;27;23;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;2022-02-28;1;8358;100,0;24;24;0;1;99,99;7542;815;338;232;172;73;70;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;2022-02-28;2;8393;100,0;24;24;0;3;99,96;7773;617;182;224;162;49;47;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;2022-02-28;Totalt i retning Kvaløya;8392;100,0;24;24;0;3;99,96;7772;617;182;224;162;49;47;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;2022-02-28;Totalt i retning Sentrum;8359;100,0;24;24;0;1;99,99;7543;815;338;232;172;73;70;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;2022-02-28;Totalt;16751;100,0;24;24;0;4;99,98;15315;1432;520;456;334;122;117;5
